director,geo_lat,geo_lng,id,location,release_year,title
George Nolfi ,37.7897897,-122.4096207,DCC3BFDD-981E-4304-9E4D-268809769F34,"753 Bush St, San Francisco, CA 94108, USA",2016,Birth of the Dragon
George Nolfi ,37.791141,-122.412913,A133C4FC-43DD-4F73-957E-411787C7B92B,"1111 California St, San Francisco, CA 94108, USA",2016,Birth of the Dragon
George Nolfi ,37.79467229999999,-122.4074375,924B0F62-A6BB-41C9-B598-7C3EF34DE231,"Spofford St, San Francisco, CA 94108, USA",2016,Birth of the Dragon
George Nolfi ,37.7533934,-122.4481732,B8D1BC7D-7ADB-41D5-9A1F-4A72805F64D4,"Twin Peaks Blvd, San Francisco, CA, USA",2016,Birth of the Dragon
George Nolfi ,37.7934366,-122.4065952,D4266818-C904-40F4-B7EE-62913AD029D3,"2 Waverly Pl, San Francisco, CA 94108, USA",2016,Birth of the Dragon
George Nolfi,37.78670049999999,-122.4948301,930CD80C-A8F2-4FE4-9E34-79722D57AE3B,"916 El Camino Del Mar, San Francisco, CA 94121, USA",2016,Birth of the Dragon
George Nolfi,37.8110638,-122.4181442,5DFB6C4D-FC7D-4AB2-96AA-E04E21EEF613,"Pier 45, Fisherman's Wharf, San Francisco, CA 94133, USA",2016,Birth of the Dragon
George Nolfi,37.7985017,-122.4172437,A27DFA5F-E15A-4AB0-984B-D0A9638F305F,"Leavenworth St & Green St, San Francisco, CA 94109, USA",2016,Birth of the Dragon
George Nolfi,37.7994171,-122.4174331,74D8ACF9-5263-4194-8419-5929FD5E7218,"Union St & Leavenworth St, San Francisco, CA 94109, USA",2016,Birth of the Dragon
George Nolfi,37.7992091,-122.4190745,42F544DA-8861-4377-BB10-C096EE6897A7,"Hyde St & Union St, San Francisco, CA 94109, USA",2016,Birth of the Dragon
George Nolfi,37.7924638,-122.405954,3B76A256-A7F6-4AB0-82FB-98C8F5CDC402,"California St & Grant Ave, San Francisco, CA 94108, USA",2016,Birth of the Dragon
George Nolfi,37.7906994,-122.4056117,CD0A599A-5AE0-405B-80F2-6C1CC68DD555,"Bush St, Grant Ave, San Francisco, CA 94108, United States",2016,Birth of the Dragon
George Nolfi,37.7918421,-122.4108428,9FF7F991-CFF4-4454-9A7F-A9A3DD31B346,"California St & Mason St, San Francisco, CA 94108, USA",2016,Birth of the Dragon
George Nolfi,37.7950261,-122.4075199,D64E7D92-E62C-40E0-96BF-53F12B165D11,"Spofford St, San Francisco, CA 94108, USA",2016,Birth of the Dragon
George Nolfi,37.7533934,-122.4481732,374EAE6D-BDC5-4F43-9508-20B083F2D9C1,"Twin Peaks Blvd, San Francisco, CA, USA",2016,Birth of the Dragon
George Nolfi,37.79374790000001,-122.4066291,60B6BC54-AD54-4D4B-8511-28E7B6FE07F9,"28 Waverly Pl, San Francisco, CA 94108, USA",2016,Birth of the Dragon
Lenny Abrahamson,37.7696027,-122.4347583,6AC3105E-D0AE-4FF8-A715-D27B65E9DD1A,"50 Scott St, San Francisco, CA 94117, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7703055,-122.4324576,4C694B06-9DCF-4D03-AFFF-92E4E3BC2C34,"66 Potomac St, San Francisco, CA 94117, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.8002499,-122.4097803,A7CFD336-92B5-4A7D-A1D6-A8FF390BBCAB,"566 Columbus Ave, San Francisco, CA 94133, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.8008333,-122.41,4D5E360F-4C02-4CB6-B036-6B3D39CAAC70,"Washington Square, Filbert St & Stockton Street, San Francisco, CA 94133, United States",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7966361,-122.4033161,B4132B77-8A6A-41C7-A949-FBDB1B1BD176,"804 Montgomery St, San Francisco, CA 94133, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7988917,-122.4042533,693257C6-A94D-421B-BCE4-79A2686E5FC9,"1055 Montgomery St, San Francisco, CA 94133, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7811707,-122.4135524,3173E76E-F085-47A9-9C4D-6871B3FC6DDB,"60 Leavenworth St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7817433,-122.4256958,32E5BBEC-E893-4F96-BE98-3BB1E19292D0,"Jefferson Square Park, 950 Gough St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7795744,-122.4137147,CBFEE4D3-2691-49BC-A455-2CB3E693B573,"Civic Center, 1150 Market St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7934919,-122.4092654,EA80F2DE-1E01-418D-9CDD-DABE93655A89,"940 Powell St, San Francisco, CA 94108, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.784875,-122.4128063,DA29A90B-D2D8-4AE1-97A0-B4D70FF05A28,"Ellis St & Jones St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7849979,-122.4126834,966F1B16-28F5-43A0-8F4E-501BF95308BE,"398 Ellis St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7847671,-122.4128835,2AF7460A-114D-4945-B544-268D2F6423E0,"401 Ellis St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.788783,-122.4151264,63F7DCAE-D0CB-4522-B144-1E53512E41E7,"818 Leavenworth St, San Francisco, CA 94109, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7749295,-122.4194155,D255370B-E6CD-4121-B3A2-0C7772A3F2FB,"San Francisco, CA, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.783857,-122.462669,EDE5CDA8-4151-4CDF-BEEE-804C76955ED5,"253 4th Ave, San Francisco, CA 94118, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7729581,-122.4103937,2C9DBAB6-1906-4F2B-9267-8B083E809285,"375 9th St, San Francisco, CA 94103, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7696027,-122.4347583,7B5C3899-DF9D-431F-BDC5-6EA7914BBAD3,"50 Scott St, San Francisco, CA 94117, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7703055,-122.4324576,70781D60-4C23-4543-A1E2-4857B0991677,"66 Potomac St, San Francisco, CA 94117, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.8002499,-122.4097803,99A6770F-4BE0-433F-A9B8-879FDD2A3F6D,"566 Columbus Ave, San Francisco, CA 94133, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.8008333,-122.41,9D2500C8-8740-42EF-9A31-9AC6ED1F1247,"Washington Square, Filbert St & Stockton Street, San Francisco, CA 94133, United States",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7966361,-122.4033161,DBA89CBA-0B0D-45C6-A53F-C0A975FBBB80,"804 Montgomery St, San Francisco, CA 94133, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7988917,-122.4042533,1D7524F6-4A46-4C80-9CFC-6FF185B63A26,"1055 Montgomery St, San Francisco, CA 94133, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7811707,-122.4135524,2EEDC23C-9DC2-48DE-920F-109E4166740B,"60 Leavenworth St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7817433,-122.4256958,AC413A21-B4A9-463D-980D-730C5EB774C9,"Jefferson Square Park, 950 Gough St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7795744,-122.4137147,B7D930CB-EBF1-44B5-85AC-76B3A531AA05,"Civic Center, 1150 Market St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7934919,-122.4092654,7A58FA43-11E5-4500-94D7-BE0CC68F0EB7,"940 Powell St, San Francisco, CA 94108, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.784875,-122.4128063,32E4812C-06C6-4DC0-9EA0-1921F36B0EC8,"Ellis St & Jones St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7849979,-122.4126834,52E9DABC-DCF6-4D49-99FA-0EA75A2C3391,"398 Ellis St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7847671,-122.4128835,DFD4BC69-1C87-4BCD-B702-56ED1BD63AC0,"401 Ellis St, San Francisco, CA 94102, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.788783,-122.4151264,C154F0DD-F081-4537-A0DE-2BECBB6DA6F9,"818 Leavenworth St, San Francisco, CA 94109, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7749295,-122.4194155,BA2AEFE0-A90E-40BB-AA3F-A45BD2D877F7,"San Francisco, CA, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.783857,-122.462669,66C5F081-DCF5-4DF7-AF1E-2C1D913FF925,"253 4th Ave, San Francisco, CA 94118, USA",2016,Chance - Season 1 Pilot
Lenny Abrahamson,37.7729581,-122.4103937,19941E06-6EB0-4D2F-BCAB-9DF06659D6F5,"375 9th St, San Francisco, CA 94103, USA",2016,Chance - Season 1 Pilot
Victoria Morrow,37.7890999,-122.4043102,B67F5CC7-678B-489F-92A7-7458AD57FB38,"126 Post St #400, San Francisco, CA 94108, USA",2016,Chance - Season 1 ep105
Victoria Morrow,37.787638,-122.442352,34AC43C3-EDD6-4B83-8F98-F863E51C3B29,"2901 California St, San Francisco, CA 94115, USA",2016,Chance - Season 1 ep105
Victoria Morrow,37.788783,-122.4151264,1FC34C73-F271-4E5A-8D26-9A4062858BB5,"818 Leavenworth St, San Francisco, CA 94109, USA",2016,Chance - Season 1 ep105
Victoria Morrow,37.7811707,-122.4135524,6E46D48D-684C-4908-BF90-EE5EBCC5FEF0,"60 Leavenworth St, San Francisco, CA 94102, USA",2016,Chance - Season 1 ep105
Victoria Morrow,37.7890999,-122.4043102,0C288457-590D-4AC7-A36B-79C6805BCD2D,"126 Post St #400, San Francisco, CA 94108, USA",2016,Chance - Season 1 ep105
Victoria Morrow,37.787638,-122.442352,1179CB24-6AAB-4F45-99A6-9EE2F976209F,"2901 California St, San Francisco, CA 94115, USA",2016,Chance - Season 1 ep105
Victoria Morrow,37.788783,-122.4151264,13EB8446-7885-4EF8-BCE7-4508DEC063FA,"818 Leavenworth St, San Francisco, CA 94109, USA",2016,Chance - Season 1 ep105
Victoria Morrow,37.7811707,-122.4135524,63EE1596-0974-473B-A92D-31C08DF23FC5,"60 Leavenworth St, San Francisco, CA 94102, USA",2016,Chance - Season 1 ep105
Victoria Morrow,37.7590872,-122.4118059,457975AF-8024-4C07-9D4D-2F7665FE2DD5,"20th St, San Francisco, CA, USA",2016,Chance - Season 1ep105
Victoria Morrow,37.7590872,-122.4118059,6CAB2F6E-0695-4925-9665-D7A4BDD790E5,"20th St, San Francisco, CA, USA",2016,Chance - Season 1ep105
Lenny Abrahamson,37.7963613,-122.411596,13BAF7DF-52AD-4C7B-8A41-F06E7BACE679,"Pacific Ave & Mason St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7959474,-122.4109304,3F55EC3E-F07F-4CA8-9972-8D28790F05CB,"John St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.78761799999999,-122.4087882,13BE11F7-5D48-4C19-88C8-991F3C9795C4,"335 Powell St, San Francisco, CA 94102, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7976161,-122.4325806,9850B348-EA7B-4993-A726-FEFD029C2703,"2030 Union St, San Francisco, CA 94123, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7903515,-122.4064431,C1E0A5A9-DA76-4574-9C89-37228420B49B,"444 Stockton St, San Francisco, CA 94108, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7934919,-122.4092654,D8D32CA3-20B8-4653-8E84-235CE336044C,"940 Powell St, San Francisco, CA 94108, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7729581,-122.4103937,0459A5F2-63C1-442E-A029-0B5AE2DA003A,"375 9th St, San Francisco, CA 94103, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7745963,-122.408323,6153F0B0-6771-45E6-B854-A3B966594092,"7 Heron St, San Francisco, CA 94103, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7692134,-122.4315563,8FD4C765-C66B-4F28-A643-F9B93040F29C,"2 Sanchez St, San Francisco, CA 94114, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7708691,-122.4327506,F179A806-93E2-433D-BD8F-BA4BA7069BC1,"Waller St & Potomac St, San Francisco, CA 94117, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.788783,-122.4151264,A9BFFFB9-4516-43B0-A9CF-0515979CCE00,"818 Leavenworth St, San Francisco, CA 94109, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7963613,-122.411596,907AD548-BCC6-41BD-A077-BEF373E9469E,"Pacific Ave & Mason St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7959474,-122.4109304,5914BD14-812D-4449-BCA8-8ACCEA23980A,"John St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.78761799999999,-122.4087882,0206E5B3-A672-4310-A9BB-86D20DD864EB,"335 Powell St, San Francisco, CA 94102, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7976161,-122.4325806,5BAF4392-9B25-41F5-A95D-F264F26D57AE,"2030 Union St, San Francisco, CA 94123, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7903515,-122.4064431,EA5BFE77-46EA-4389-BD38-D57EB68B3BF0,"444 Stockton St, San Francisco, CA 94108, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7934919,-122.4092654,7453E8DD-0B8F-44CB-9A21-A9F7F7639688,"940 Powell St, San Francisco, CA 94108, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7729581,-122.4103937,8F62C1C8-07CC-4B5C-9744-41C29A51AD97,"375 9th St, San Francisco, CA 94103, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7745963,-122.408323,CE1B6BA9-0476-45AD-8920-9DFCED4B02C7,"7 Heron St, San Francisco, CA 94103, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7692134,-122.4315563,D536637D-C843-44D3-8450-D6CB652F87FD,"2 Sanchez St, San Francisco, CA 94114, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.7708691,-122.4327506,A1F80309-37D0-48BF-8BF9-6DC87650C0D0,"Waller St & Potomac St, San Francisco, CA 94117, USA",2016,Chance- Season 1 ep102
Lenny Abrahamson,37.788783,-122.4151264,943002B9-EA04-42E9-84AB-B82C48E2F321,"818 Leavenworth St, San Francisco, CA 94109, USA",2016,Chance- Season 1 ep102
Michael Lehmann,37.7811707,-122.4135524,C41D474F-FF1B-4B77-9C9B-6E5242E70464,"60 Leavenworth St, San Francisco, CA 94102, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7831653,-122.4625598,AEB5BD9C-1C5B-4819-A1E9-8D443F8DFD26,"306 Clement St, San Francisco, CA 94118, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.8038552,-122.4172161,D05D28C3-A347-4EA8-828B-9ED2D6D38AB7,"800 Chestnut St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7492806,-122.4570224,84988D5C-ADDC-4F8D-9655-402DB362FA96,"375 Laguna Honda Blvd, San Francisco, CA 94116, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.73061149999999,-122.4682853,7A66E7E2-48D2-4B36-8959-934CE4B16A63,"350 Santa Ana Ave, San Francisco, CA 94127, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.8033528,-122.4178386,D5A1B708-566B-4617-BBE1-2214B4693522,"878 Chestnut St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7479845,-122.4590076,94BAB3F7-9BE5-4185-B866-7E7D8D022824,"Laguna Honda Blvd/Forest Hill Sta, San Francisco, CA 94116, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7701879,-122.4324466,10C4AC58-AEB1-4F92-BAFD-6D1C8FF4213E,"60 Potomac St, San Francisco, CA 94117, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.787638,-122.442352,05FBA54D-FB7B-48A5-9F24-8B6D85AC8110,"2901 California St, San Francisco, CA 94115, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.6304904,-122.4110835,BC6F5061-A846-4C01-80D2-1C186BC3D690,"San Bruno, CA, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7650337,-122.3987168,3728746C-F0CC-4A6E-A749-462DFD7D5E28,"17th St & Arkansas St, San Francisco, CA 94107, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7811707,-122.4135524,FD1B9223-F704-480E-BF7D-577F53C6757F,"60 Leavenworth St, San Francisco, CA 94102, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7831653,-122.4625598,BBF3CAC7-7DA3-4A15-B590-4C3491CD6510,"306 Clement St, San Francisco, CA 94118, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.8038552,-122.4172161,0FF2A067-78BF-4EB0-9025-CB07375CB246,"800 Chestnut St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7492806,-122.4570224,772C05DD-F1CC-4D4F-8B01-1C7958F3FAF9,"375 Laguna Honda Blvd, San Francisco, CA 94116, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.73061149999999,-122.4682853,738709FA-A7EE-4A39-8BEC-8234F610A150,"350 Santa Ana Ave, San Francisco, CA 94127, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.8033528,-122.4178386,F9FAA214-E292-4C9E-B547-6222175CCCE8,"878 Chestnut St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7480485,-122.4591718,F3A67E5A-433A-4A0D-B52D-FF0EB91FA491,"Forest Hill Station Outbound, San Francisco, CA 94116, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7701879,-122.4324466,E158F434-6AA2-4036-85EA-11C1BFAE6519,"60 Potomac St, San Francisco, CA 94117, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.787638,-122.442352,CEC2CC74-3FFD-4D55-B61A-56B930BA21EA,"2901 California St, San Francisco, CA 94115, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.6304904,-122.4110835,CCAB9BD4-2BC2-41D2-A443-4BAAD27FF935,"San Bruno, CA, USA",2016,Chance- Season 1 ep103
Michael Lehmann,37.7650337,-122.3987168,168DA50A-45ED-4344-A4D5-D93944F4F52C,"17th St & Arkansas St, San Francisco, CA 94107, USA",2016,Chance- Season 1 ep103
Carl Franklin,37.7910704,-122.4009497,5B61B22F-872A-49D8-B07D-3984DC494568,"Bush St & Sansome St, San Francisco, CA 94104, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7298279,-122.3977161,41A3BA71-0B07-4086-AEF6-C8EB9E7ED4C0,"201 Williams Ave, San Francisco, CA 94124, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7438437,-122.4537741,9F488FE4-9D4C-4C18-80B1-23A3FC9F9CEC,"755 Portola Dr, San Francisco, CA 94127, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.758936,-122.389657,BD1B3309-251D-4A28-ACED-BF22E07D5FF1,"1018 Tennessee St, San Francisco, CA 94107, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.760022,-122.389134,5177E1EB-3830-4A35-8B07-8425148CEB6B,"909 Tennessee St #901, San Francisco, CA 94107, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.73527989999999,-122.4632215,38A86B1B-D369-4BAD-92FB-4EC58142C1A3,"11 San Jacinto Way, San Francisco, CA 94127, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.8020161,-122.448329,DBF8EC49-65CC-4F30-8069-2AC36B8B0291,"3601 Lyon St, San Francisco, CA 94123, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.76615090000001,-122.3861248,70E33AE9-E97B-456E-92D9-1FEA63E89ACA,"Agua Vista Park, 801 Terry A Francois Blvd, San Francisco, CA 94107, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7668332,-122.4043399,6FF5B630-9208-4BBA-94A8-A2F17B58F628,"200 Kansas St, San Francisco, CA 94103, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7666804,-122.4198536,A74CF9BE-D692-4542-A106-B88B9A25BFA9,"15th St, San Francisco, CA, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7911874,-122.4007825,865CE864-A78B-4F57-A38F-7465154AB237,"Bush St & Sansome St, San Francisco, CA 94104, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7298279,-122.3977161,E5F2A8D2-875E-4B3A-80E0-2B6A19938687,"201 Williams Ave, San Francisco, CA 94124, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7438437,-122.4537741,26FD9932-AD24-4EA5-9082-1906518FBDDC,"755 Portola Dr, San Francisco, CA 94127, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.758936,-122.389657,CF38C78F-0382-4327-9514-3579C43DAD11,"1018 Tennessee St, San Francisco, CA 94107, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.760022,-122.389134,67408F24-7E05-418B-847C-69EF4CC0951F,"909 Tennessee St #901, San Francisco, CA 94107, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.73527989999999,-122.4632215,AA9F7F01-7776-4D56-A1C4-B78C32016918,"11 San Jacinto Way, San Francisco, CA 94127, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.8020161,-122.448329,C31393F8-9707-4C58-8C6E-0460C3C94E48,"3601 Lyon St, San Francisco, CA 94123, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.76615090000001,-122.3861248,ECA3AC51-7905-46BA-98A0-D18D24077AEB,"Agua Vista Park, 801 Terry A Francois Blvd, San Francisco, CA 94107, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7668332,-122.4043399,9B9C1459-6945-4359-90A6-22F6F263C4D2,"200 Kansas St, San Francisco, CA 94103, USA",2016,Chance- Season 1 ep104
Carl Franklin,37.7666804,-122.4198536,50BF8C02-E060-4217-B106-EF1D5FEAA23D,"15th St, San Francisco, CA, USA",2016,Chance- Season 1 ep104
Sara Gran,37.8008333,-122.41,FDD76A10-E9CD-4FB6-8E59-A1893E351759,"Washington Square, Filbert St & Stockton Street, San Francisco, CA 94133, United States",2016,Chance- Season 1 ep106
Sara Gran,37.7996238,-122.4074837,B1F0ECCE-E98B-49C1-BBC2-276C950E96DA,"1371 Grant Ave, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep106
Sara Gran,37.7811707,-122.4135524,C086C03E-0FD5-4154-A75C-FF61F4D8E0DE,"60 Leavenworth St, San Francisco, CA 94102, USA",2016,Chance- Season 1 ep106
Sara Gran,37.7944107,-122.4034351,5F7C671E-6DF1-49EC-AC51-9BD6654D2A49,"555 Montgomery St #1650, San Francisco, CA 94111, USA",2016,Chance- Season 1 ep106
Sara Gran,37.8235515,-122.370648,250799B9-07DC-4BD4-B670-021D41529329,"Treasure Island, San Francisco, CA, USA",2016,Chance- Season 1 ep106
Sara Gran,37.7977448,-122.4044379,33198025-BF94-40BF-AE36-5994417C57A4,"2 Rowland St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep106
Sara Gran,37.7782213,-122.4350777,72CE4072-466C-4788-B1BA-423C10E5A791,"McAllister St, San Francisco, CA, USA",2016,Chance- Season 1 ep106
Sara Gran,37.8008333,-122.41,18B17A5D-C998-45D5-86D5-6FD649C6FA43,"Washington Square, Filbert St & Stockton Street, San Francisco, CA 94133, United States",2016,Chance- Season 1 ep106
Sara Gran,37.7996238,-122.4074837,255FDA8D-7EA4-42B0-9029-C7790EB29C52,"1371 Grant Ave, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep106
Sara Gran,37.7811707,-122.4135524,DE42BBC2-3B66-4E4D-A5DA-2A200E5BCFB2,"60 Leavenworth St, San Francisco, CA 94102, USA",2016,Chance- Season 1 ep106
Sara Gran,37.7944107,-122.4034351,39529D39-5DA3-44B6-A5FB-88942E75CCF9,"555 Montgomery St #1650, San Francisco, CA 94111, USA",2016,Chance- Season 1 ep106
Sara Gran,37.8235515,-122.370648,4A7B8E7A-1FB3-4C83-BA82-82D78C42F626,"Treasure Island, San Francisco, CA, USA",2016,Chance- Season 1 ep106
Sara Gran,37.7977448,-122.4044379,3710A66A-F136-4AD3-A783-8B7E57E3AE18,"2 Rowland St, San Francisco, CA 94133, USA",2016,Chance- Season 1 ep106
Sara Gran,37.7782213,-122.4350777,A2020C22-91BE-4BCA-A5B2-A8C5C76699FE,"McAllister St, San Francisco, CA, USA",2016,Chance- Season 1 ep106
